content,label
"@joshjame @AOC @IlhanMN @AyannaPressley @RashidaTlaib Republicans = hard right
Democrats = soft right
Just different shades of the same corporate run shit. People don’t matter to politicians only votes and money do.",0
"@d_r_wilkie @HumzaYousaf @NicolaSturgeon @theSNP You destroy everything your involved in Mr yousaf.

Your failure to investigate the world's biggest child sexual abuse case at Celtic FC shows your useless....just resign.",0
"@again_lyn @MalcolmChishol1 @NicolaSturgeon That’s sort of our equivalent of the BREXIT ‘no deal’ option, sans any inevitable grovelling to the USA. 😏",0
@JessicaValenti @badcoverversion White boys*,0
@JessicaValenti @nchammer326 maybe we should stop letting rapists be judges,0
@UnburntWitch also in the industry of fucking trans people over right?,0
"@EverydaySexism Shopping for hiking clothing at @DecathlonUK and the women's section is full of comments like ""super flattering"" and ""still looks feminine"", whereas the men's has ""extra comfort"". This kind of #casualsexism is completely unacceptable. https://t.co/AmXbBwmCoW",0
"@travisalabanza YES to this orange, beautiful one.",0
@rossmcf1 @frawil66 @CeciliaBTory @BorisJohnson @NicolaSturgeon 200+ tanks in service kid,0
@AllisonMorris1 @SiCarswell Thank you!,0
"@KellyInMadison1 @JessicaValenti ""On a totally unrelated note,"" the Judge added, ""if, God forbid, anything should happen to me, please make sure you burn my diary. Don't read any of it. Just burn it. Sooo, where were we?""",0
"@Alison_McGovern @WirralCouncil @ThisGirlCanUK @EverydaySexism Ridiculous, absolutely ridiculous. I seriously thought we were past this basic and outdated standard but apparently not",0
@Kat_Says_Stuff @christined74 @mar_vickers @LollysMum1 @NicolaSturgeon So as an example: why do we have sex segregation in changing rooms in gyms etc?,0
"@travisalabanza Because there couldn't possibly be more than one amazing, beautiful, incredible, stylish, talented trans femme out there duhhhh (ugh).",0
"We must all say ""NO"" and ""NEVER AGAIN"" to a dirty environment and indiscriminate disposal of refuse as well as take action to ensure that what we say is translated into REALITY!
#GetABin 
@jsagyepong 
@ZoomlionLtd 
@Joy997FM 
@waps_gh 
@metrotvgh 
@onua951fm 
@_KwesiAsempa",0
"@Avalanche So he’s a dirty pos too, in case you didn’t follow him much.",0
Your little brother is a little bitch https://t.co/LRxERLsphq,0
@realDonaldTrump Anything is better than looking at your BUTT UGLY LYING SELF ON TV.,0
@rodger_rz tell that to the ppl at school that call me a dyke hhhh,0
@BrienneOfKitty I'll wear the strap on camel toe if you wear the strap on dildo and we'll go as a couple.,0
i will shit talk you i will shit talk your mom i will shit talk your dog i will fucking shit talk myself i dont give a fuck bitch,0
Beloved Horses Are Being Shipped to South Korea to be Killed and Eaten! #care2 https://t.co/hq2cno0WyY,0
This bitch crazyyyyy 😂 but this me on god 🧐 let em try me 🖕🏾 https://t.co/yn1Hknoohh,0
I’m still daddies whore 🤪 https://t.co/lZMGbjoywC,1
"@HOLDONFANKS @xtashatheresa oi whore we gotta clear this mess up,,,, can you confirm thiS is what you meant?!? because i was talking about starting to watch the actual show sis",0
I’m glowing out this bitch,0
"“TOLD THAT BITCH HOLD ON, DONT CARE FOR ATTITUDES CAUSE SHE AINT MINE. SHE CAN CALL AS MANY TIMES SHE WANT IM GONE DECLINE” 🗣🙅🏾‍♂️ https://t.co/qVMJTKbGjX",1
Fucking bitch https://t.co/iKEDQT9kqw,1
@DanaPerino @JedediahBila horror story at ACCT PHILLY! Poor boy West was on bite hold until 07/08 he bit officer when in agony and now they stamped to be killed 07/02 before even time is up! Everyone crying and willing to pay they are ignoring all PLEASE HELP! He needs you,0
@skank_ ela gosta eh do bixcoito,0
"@jsmnkrrh I'd just be too arrogant, always starting something just because I know I got one I'd prolly be killed within the first 6 months 💀",0
@svg_shawty this bitch acts like single moms can’t date wtf. watch her dumbass get pregnant this year.,1
"@tesseri @pimpmytweeting Coming from someone who’s nation legally allows bull’s to be killed for defending themselves during a barbaric so called sport/event?

You sir can f@@@ right off!",0
He smiled like someone made a dirty joke during family dinner 😂😂 https://t.co/MfXjI4SfxN,0
@QuanBernard @kill_cvylv Fucking whore😂😂😂,1
"No trending in Alexandria VA, 
Yoga pants and camel toe 👀",0
"Oh wow I really thought Masabatha character will be killed, boring storyline. I thought it was about the diamonds. MaZet and Tyson were just extras hai back to the drawing board guys.

It was as bad as when they introduced the men's prison.
#LockdownMzansi",0
@Emanuell_lima Sei de qual skank tu gosta,0
Skank ❤,1
"wife *visibly depressed*
husband: WELL WHAT THE FUCK BITCH

this book i s2g",0
"“Summer is in spring?” -@jennyolivaresss  
This bitch DUMB DUMB",1
@HawkeyeFootball OMG!! These are butt ugly!! Worse than MSU’s neon crap and most of Oregon’s shit show unis!! Absolutely awful!!!! 😡,0
Idk how the hell you girls be walking around with a camel toe. I’ll change my underwear 10 times if I need to just to not have 1 at all,0
"We gone tear this bitch up behind @Gunmusic40 

I love you nigga, fr
Know you in my prayers",0
IM SICK BITCH https://t.co/Wj0hJI9w39,0
Like can’t belive you a bitch made ass Nigga 😭,0
@okinawa814 Bitch do it,0
Lrt: why are so many dmc 5 statues butt ugly?????,0
@lovedayas THIS WASNT EVEN FUNNY BITCH OAK,1
berry picking cancelled! sf pride is back on!!!,0
@RepRashida @CBP @HHSGov Oh please don’t go!  You might be killed by a flying burrito!,0
taking a shot of my non existent ab while lazying on the bed turned out to seem like a dirty shot 😂😂,0
"“fucking bitch!”
💀💀💀 https://t.co/ixNmUCA8uA",0
"@__JohnMarston__ @ZvNovaZv @TheFailgameTv If your going to be a dumb fuck, bitch on the rockstar feedback page dumbass",1
"FUCK YOUR STRAIGHT PRIDE. HOW ARE YOU DISCRIMINATED AGAINST FOR BEING HETEROSEXUAL? OH YEAH, YOURE FUCKING NOT. STRAIGHT PEOPLE IN THE PAST DIDNT HAVE TO FIGHT AND BE KILLED FOR THEIR COMMUNITY TO GET WHERE IT IS TODAY LIKE THE LGBT COMMUNITY DID.",0
WHAT THE FUCK!!!!! BITCH ITS KEVIN DURANT I DONT GIVE A FUCK IF HE HAD ONE LEG! SIGN HIS ASS OMG IM GOING TO FUCKING SLEEP DONT NOBODY SAY SHIT TO ME https://t.co/0LN2w9KOhI,0
"""ah yes- kacchan! more p-please!""
""look at you, izuku. how would your fans react if they find out that their innocent izuku is actually a dirty little cockslut offcam, always begging to be wrecked and filled with so much cum?""

the fans wonder why deku looked glowing that night.",1
"F.O. Alvin Van Dyke Corless (Royal Canadian Air Force). Jun. 22, 1944.",0
@MichaelPolanyi @TorontoStar @TheTorontoSun @globeandmail @nationalpost When our ground water goes where do we get our water from? It takes 1 million gallons of ground water to drill one fracking well. When do we value water more than a dirty gas well? At what point do we wake up?,0
"@DougSaunders Aside from it being progressives greatest fear, hopefully nowhere. Would love to read your article, but as I said paywalls are a bitch. If it wasn't for Fife I might subscribe to G&amp;M.",0
@jiiometry Fr he’s butt ugly dude😂,0
@lauren_liz12345 This is Daniela wtf you mean bitch 🤔,0
@woohHASAF a bitch was panicking,0
@FilmBayona @TheHoyt08 I was hoping more scary in this movie like a woman getting killed will be scary!!!! I mean only Zira is the first and only woman on screen to be killed their was second woman that got likely killed in elevator of JWFk from indoraptor But we couldn’t see it,0
them 14s are butt ugly 😐,0
THIS WHOLE CLUB IS MY RUNWAY RUN BITCH YALL 5  4 3 2's IMA 1 BITCH GIRRRRL WHAT DID THAT GIRL JUST SAY GIRL https://t.co/CugdPH9fyZ,0
Sun Headline - Sterling laughs at fat womans camel toe. https://t.co/gFQMb4I3YD,0
skank ♥️ #AltasHoras,0
am i supposed to feel sorry for this bitch? bc i don’t  https://t.co/ynj6x59Jk3,1
@switchweepy “Stupid fucking whore”,1
"@TwitterMoments Since he is butt ugly, anything would be an improvement.  Well, ALMOST anything. https://t.co/kbbYxxIiii",0
@SatiarShah @BoestMode So why wouldn’t they do this..... seems like an easy fix. It’s not a dirty tactic. What’s dirty we loui’s work ethic the last few yrs! Send him down,0
@hoshigang bitch why are you digging up middle school memories,0
What a dirty whore! 🤷🏼‍♀️ https://t.co/Cs3btAC6z2,1
Damn it’s really julyyy like I was just saying the same shit with June. That bitch went by quick as a mf,0
All these bitches whores I guess you just gotta find the right whore for u 💯,1
"otay i’m done acting like a stupid whore:) anywho! there is probably a real person named karen, who took the kids and had fought with the manager, has the iconic karen haircut... and is wondering how the internet knows everything about her",0
@BennyWillard luv u lil bitch boi 💜,0
.@AOC   You are and will always be a lying bitch.  #NeverAOC,1
"(3).   Cases were overturned but not until after horrendous damage was done.  This attorney has unsympathetically and viscously destroyed lives without number!
He is EVIL!  Now, the attorneys go exposed him may be killed in a plane crash!
THERE ARE NO COINCIDENCES!",0
mature naked womenluzbel pornxtime tvgymnast camel toe https://t.co/13NZ3WtyVk,1
‘Somebody will be killed by speeders’ https://t.co/GAzFSpgeGl,0
"I love people contradictions:
When you talk to ppl with any taboos, they just hate you cause aparently you're an ego/cocky piece of shit.
When you don't say the very true opinions, you're a fucking whore liar bitch.

You know what?
Idfc! I'm sick of that:D
https://t.co/1JDegOwm6w",0
@Jada_Armani 🤣☠️🤣☠️🤣☠️🤣🤣🤣☠️ mane you funny as fuck bitch,0
@Joe_Pavett Your a cunt pal,0
@castforms BAD BITCH ENERGY,0
"Thread of every time Arcjec Voorat has smiled.                        l
.                                            l
.                                            l
.                                           V
.                                  This bitch. https://t.co/1WOADsxXst",0
What an incredibly embarrassing lost looking tool of a globalist whore https://t.co/mxE6wAr5oh,1
jameson a FUCKING BITCH,0
U can tell when a bitch don't get real life attention. They run to social media for it https://t.co/Vnf0HCEmCB,1
"To summarise what Glastonbury is like... 
Imagine walking through a real life willy wonka set, yet the people aren’t made up or in character. Anything and everything goes. Wear what you want. Go make spoons at a workshop if you want. Or skank out to Stormzy. Mental.",0
Dixie Comet #hairy pics gallery https://t.co/VL0d2mtUnz Dixie has on her tight little yoga outfit. It gives her a fabulous camel toe and she,1
"@emigre80 Aside for being completely inappropriate for the occasion, that is one butt-ugly dress.",0
Thousands descend on Dolores Park for San Francisco's annual Dyke March https://t.co/dhYyZLDX8U https://t.co/93CfSyESXc,0
Why tf is @realDonaldTrump a bitch made ass nigga😂 like who tf is stupid enough to put more hate in a country- we don’t like racist you fucking pelo de elote mf smd bitch🖕🏽,0
@TeamDayTrader When you go after people I consider friends you're damn right I do my due diligence and will fuck with you to the end of time. Keep it up and I will drag your history into it and crush your shitty existence. Now go do whatever it is you do with your ugly as fuck bitch.,0
“Fucking bitch” 😂 https://t.co/DyHK7cqKzx,0
@daisy_wildsmith @bobeto_ @BBCSport How am I stupid when I live in a community with a large group of LGBTQ+ members that don’t find the word dyke a bad word. I also support LGBTQ+ people. How are you also “woke” when you made up things about the person that said the word dyke. Yeah makes you really woke that.,0
People play crazy when its Pride Month huh 😂 faggot bitch,1
@mhdnrfrd Yes bitch its pOLe DAnCinG bcs the pay is good and i need the money and I’m a fucking whore,1
"@HyperData1 @chukafcad @ahmed_shehu5 @OkeStalyf @NGRPresident The stupid thing is that the meat in our cows are the smallest, the milk quantity is small because they are wandering all over the damn place. One cow in Holland is like 3 put together here bacause, it eats, sleeps and waits to be killed. Who we help?",0
@knj_whore @BenjiKrol @jeyjeygardi Mood x10000000000000000000000,0
"@travisalabanza No, not cool kids. Not at all. So sorry, sending hugs x",0
@Willie_Fleming @ScotiaIndyref2 @NicolaSturgeon @Out4Indy I wholeheartedly support the independence campaign but I think you need to understand that party’s are meant to do more than one thing at a time,0
"@davidmweissman @charliekirk11 @AOC @davidmweissman, I love your tweets. Spot on, as usual",0
@NicolaSturgeon We'd like the same in England too...,0
@Del_ivered @theSNP only help them who help themselves to Charitys AKA NATELIE MCGARRY This woman is still walking about when she should be serving 18 MONTH IN HMP CORTONVALE.With the help of her friends @HumzaYousaf and @NicolaSturgeon she's out having lunch with her family @theSNP CORRUPT,0
@UnburntWitch @AlexandraErin Jerking all the way to the bank. smdh,0
"@graeme2711 @WarfordAlan @ChrisGPackham @NicolaSturgeon @Team4Nature @andywightman @strathearnrose @theSNP @scotgp @RaptorPersScot @MarkAvery @onekindtweet Graeme, the point is that a bird fitted with a satellite tag shouldn't 'disappear' in the first place, If it dies of natural causes then the vast majority of the time the body will be found - this is criminality plain and simple",0
"@justicar @UnburntWitch @ChrisWarcraft *cry if anyone else cries, but I'll try too.",0
"@JessicaValenti That MFing judge needs to be voted out. This is unconscionable, horrific.",0
@SbBarclay @NicolaSturgeon Are you hearing voices too?,0
"@HannahJMcGill @Lesleygsmith3 @NicolaSturgeon This 1 million times ☝️
This is nothing to to with Trans issues just simply providing a safe space for woman protected from men it’s so flipping simple and straightforward &lt;ends&gt;",1
@SkyeCitySeries @AOC That's funny.,0
@JessicaValenti @AndyRichter #despicablejudge,0
"@Cmacf76 @BPowell300 @NicolaSturgeon You are doing this all through the prism of post-modern gender identity politics, a form of identity politics which has sexist and homophobic implications. You’re not even an organisation that recognises a same-sex sexual orientation. Abandon self-id of sex, it’s harmful hokum.",0
"@Jeremy_Hunt Scots did not vote 4 Brexit, let alone catastrophic hard Brexit u'd inflict 'with heavy heart' (to save your party; it won't) Yet, goalposts massively shifted, u'd deny @NicolaSturgeon @theSNP 2nd indy ref? Own goal! Hypocrisy not democracy.",0
"@caimintwi @NicolaSturgeon @Adamprice Well that is what happens when you ignore the people of your state/region,  but my point is- Spain had a choice- engage, ignore or oppress and they picked the absolute worst option",0
@GrahamAllen_1 @AFreakyDude @AOC she wont,0
@RoyRoy1bb @NicolaSturgeon @Wimbledon Am doing other things but am way too young for knitting. Just annoying that they show the same thing on 2 channels,0
@JessicaValenti @PadmaLakshmi That is disgraceful.,0
@UnburntWitch I love the beepuses,0
@VSukhonin @itvpeston @Nigel_Farage @BorisJohnson @theSNP @NicolaSturgeon God bless that woman.,0
@KirstyStricklan @NicolaSturgeon Good one Kirsty. 😂,0
"@Kat_Says_Stuff @coachcarol64 @christined74 @LollysMum1 @NicolaSturgeon If people suffer from gender dysphoria, they have a medical condition. It is NEVER the solution to one person's medical condition to put other people at risk. It is unbelievably selfish and arrogant to suggest they should.",0
@Lstedmanbryce @NicolaSturgeon @theSNP @brexitparty_uk I cant actually see what the Scots are moaning about? The Scottish Crown and the English Crown were united under James IV so you could say that theres a Scot on the throne of England?,0
"@13_moths @UnburntWitch You ruined the best batman comic with your stupidity. Batman never harm innocents, he willing to die for his beliefs, he knows lost from pointless violence and he spends his money to help everyone not himself and he believes the joker is redeemable even if he mad. #fakefans",0
@mackay_87 @NicolaSturgeon Lay off the glue. 🤦🏼‍♂️,0
@ianblack24 @HumzaYousaf @NicolaSturgeon @AlexSalmond keep the snp where they belong,0
@JJoNewton @fairplaywomen @NicolaSturgeon Guessing you got a C in GCSE biology,0
@BBCPolitics @kezdugdale @jessphillips All aboard the latest bandwagon,0
"@John_K_Lewis @joshhayes51 @UnburntWitch He got punched because he provoked violence for this very reason, to make himself look like a victim",0
@edzitron @UnburntWitch This on a stationary bike or on the road either way it's impressive... Congratulations. Next stop a 200k effort.,0
"@JessicaValenti It infuriates me that s*** like this is still happening, and that privileged little s**** are getting away with it. I'm for a complete overhaul of the current social order.",0
@AK_Adriana @NicolaSturgeon @SiobhanFTB,0
@MalcolmChishol1 @NicolaSturgeon Johnson &amp; Hunt are idiots. The threat of holding Scotland in the UK by force will massively increase the desire to leave. Scotland has the right to self determination &amp; to leave the UK if a majority choose this path. I hope this never happens !!,0
"@Cruella1 @DanPam14 That is not fair and I definitely didn't say at any point it was ok and find that offensive. All I'm saying is my husband has gone to try and give me a hug and I was still angry. He never once assaulted me, ever.",0
@nevsprada @carmic3 @NicolaSturgeon @MichelleObama As a higher tax payers sweetheart I hope that bucky Palace goes up in flames with them all in it. 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿,0
"@liz6153 @InvisibleChoice @SofonisbaAngui7 @patrickharvie @agcolehamilton @kezdugdale @ChristinaSNP @NicolaSturgeon @scotgov We've already established all the ""legitimate concerns"" of TERFs are already addressed by context-specific legislation, and this is a small change which will affect trans lives much more than anyone else's lives, but you're... fed up listening to them? That doesn't make sense.",0
"@StarTheFriend @Sadiq_Filastin @MollyMary9 @NicolaSturgeon That's not what it means 'trans identifying male' is a term invented by TERFs to misgender and deny the womanhood of trans women.

It's actively hostile and transphobic",0
@JessicaValenti People pretend not to believe it no matter what so 🤷🏻‍♀️,0
@JessicaValenti @lacrossemom5 why is no one else talking about this definition of r*pe. NEVER has this been the case,0
"@SharkFu You are taking the wrong thing away from that post, @sharkfu. Clearly, all we need is less corporate taxes. 😜",0
@JessicaValenti 🤬🤬🤬🤬🤬,0
"@LeiAndLove @UnburntWitch Back the Proud Boys, you always run the risk of being punched in the face.",0
@BBCandrewkerr @NicolaSturgeon Did you piss yourself laughing when he told you that.,0
"Great to celebrate #50YearsScotland with @LGBTIScotland and @kezdugdale, @AnnieWellsMSP @ChristinaSNP @patrickharvie @Miss_Leeze @Cmacf76 and many more! https://t.co/YYBydaIhBl",0
@ryanjj245 @UnburntWitch And people dont lie about things like that to play the victim?,0
@JessicaValenti @MJB_SF JFC.,0
"@marthaevapearl @KaraMailman @SharkFu @kylietcheung @reproaction I've been using NFP/Fertility Awareness for almost 20 years now. Women are capable of understanding the science of the cycles, with their own cervical mucus. TMI, but that's science.",0
@NicolaSturgeon @JeaneF1MSP Same builders as the Glasgow hospital. Same problem. You need to spend more time at home.,0
@JessicaValenti JFC.,0
@NicolaSturgeon @Wimbledon Just tried to complain to the BBC and look what happened https://t.co/kph7hOvoJr,0
@langlumreek @wittertalk @ndls61 @WingsScotland @MhairiBlack @NicolaSturgeon Right now she's acting as if she would. She's turning into a huge liability.,0
@JudyMurray @NicolaSturgeon @Wimbledon And me,0
@JessicaValenti They will never give a shit if they dont now. Not even if its their own children.,0
@NicolaSturgeon Dear Nicola please help and start programs where mums can get jobs as well.,0
@hughgmeechan @Kelzedar @NicolaSturgeon Maybe he’ll answer now. https://t.co/Az1YFlUJ9e,0
@JessicaValenti Painting with a broad brush is superficial &amp; parallel to how racists think. This obvi an extreme case similar to the Turner summing dude. But guys are going away for sexual assault &amp; rape at the highest rates ever &amp; it ain’t even close. Please be careful w/your words &amp; the truth,0
"@AConcept5 @azathere @scottatron17 @JessicaValenti According to him, the courts are just right because...reasons. I'm just muting him now. Can't deal with this level of idiocy. Hope he's never wrongfully convicted of anything because according to his own logic, he did it, even if he actually didn't.",0
d for DYKE,1
Beloved Horses Are Being Shipped to South Korea to be Killed and Eaten! #care2 https://t.co/VZ6uQaU7Vv,0
@jeonixion skank au,0
@scott_p_wilson Big Dyke Energy,0
Bitch I got paper to get if I’m broke then I’ll probably end up unhappy,0
@mikebwonder My guess would be a shameless skank.,1
"Lee ""Scratch"" Perry &amp; The Upsetters - Lover's Skank (aka Spanglers Clap)",0
Fuck fakes ass friends and fuck a lying ass dirt nasty whore. Have a nice day.,1
"@Banikibo “You think motels care if it’s one night?” 

He raised a brow. Ew, it touched her leg. Might have some virus or something. 

“It has your germs. It’s a dirty pineapple now!”",0
@utaugekiyaku remember that little shit that ratted osker out to juli for having a crush on him...dyke drama,0
"da dyke now say she want she dick suck, oh my days 😭",1
@Koketso__n @SbongiseniMlot1 Virgin,0
My irls know I’m a whore now oops,0
"Ninkasi Dry Skies  (@ninkasibrewing)  is on, replacing Astoria Bitter Bitch (@astoriabrewing)",0
loki you stupid fucking bitch please come back i miss you,1
"""u fuckin' faggot bitch"" aHHHHHhhH",1
I knew this bitch Jason’s fucking was crazy. How you just gone kidnap an entire vampire??? 💀,0
i was crying and this bitch really started laughing 😔😔,0
@DLGenealogist A guy down the street from me last night had a car ram into his house. Unfortunately he died. None of us think we’re gonna be killed while we’re safe in our home at 1030pm. Live every day like there won’t be another 50yrs.,0
@jgralba bitch,1
"Now, let us kill or be killed.",0
"TMI GAME

1. idk 5'4/5'5
2. idk whoops
3. libra
4. 2
5. hmm bi ig???
6. brown
7. back 
8. 'MERICAAA
9. Grenada
10. italy, France, Spain
11. what
12. Visions of China 
13. White Mice
14. whore

drop an emoji &amp; i’ll dm you the questions",0
@SallyQYates He’s not wrong.....butt ugly &amp; loca.,0
"@BigIssue one of your vendors just spat at me and called me a ‘fucking bitch’ today. This isn’t the first time he’s harassed me either. Will you look into this for me, please?",0
@LuDawl Here this bitch go again. TWICE today,1
I prefer to be married and always in between my Wife's legs but if that shit is not panning out I MIGHT AS WELL BEGIN TO TAKE WHAT I CAN GET FORNICATION STYLE WHILE ALWAYS BEING LEFT WITH A BITCHES MIDDLE FINGER IN MY FACE AFTER ACCEPTING MY LOVING? WHAT THE FUCK BITCH? !!!!!!!!!,1
"oh, it's a dyke https://t.co/j6vUvehhKN",1
This bitch really do get on my nerves,1
@AshaRangappa_ Yep. My grandmother was born in Mexico to German Jew immigrants who couldn’t get into the US. So in Mexico she was called a dirty Jew but when they moved to the states when she was a teen she was called a dirty Mexican. She didn’t teach my mother or my aunt and uncles Spanish.,0
"お前 女みてえな声出すんだな？
①You scream like a women,you know.
②Oh wow. You scream like a fucking whore.

コーフンするじゃねえか
①Kinda gets me going.
②Kind of a turn on to be honest.

①日本語音声/英語字幕
②英語音声/英語字幕 https://t.co/uREiG9K0UZ",1
"“Bees : Good and need protecting
Babies in the womb: Can be killed up to birth thanks to me and other cowards like me “ https://t.co/8KLiLoc26a",1
A fisherman found this sea turtle wrapped up in a gill net in North Carolina’s inside coastal waters Thursday night. Any guesses on how many sea turtles are allowed to be killed annually to keep the large mesh gill net fishery open in NC inshore waters? https://t.co/qbtbeuyatV,0
@Miilk_nHoneyy Lmao it’s the worst but I hate a dirty kitchen even more 😭,0
If anyone has any suggestions for putting antibiotic ointment in my cat’s eye. I would greatly appreciate them. This bitch will probably murder me in my sleep.,0
"@bop_suaybeegee @MamaTealRose @perksofjustine @LouaineVuitton If the idea here is to send a message, then the appropriate term would be ""patriarchy should be killed"".

People from both genders will always go against the ""men are trash"" phrase, especially when they're witnesses to decent men",0
His bitch stay on my social media. Why? Idk. You’re sweating me mama chill,0
My ex bitch ain’t got shit on my new bitch🤷🏼‍♀️,0
"Lmaooo this girl told me I’m such a fucking bitch today bc apparently I’m demanding to the guys I like? Like OH sry b, I get what I want 🤷🏻‍♀️",0
It's kill or be killed! @pboydr and the Censor Centaur in the investigation into the so-called library mailing list!,0
"If Cameroon got called for an ankle, THAT BITCH WAS DEF OFFSIDES.",0
"@myronopoly ok angie so this bitch named lindsey (her @ used to be lufftheway) but she was the one who made cancer, manchester jokes and using mac's death for rts/likes. she went up to ariana while meeting her and asking her to follow her",0
@NikeboxesStew Yea that’s a dirty post lol,0
"Trump is like those 90s cop shows, its ok for the cop to be butt ugly like trump but always has to have a pretty girlfriend wife or dead beautiful prostitute, all to rock music",0
eat my dick you fucking whore,1
"@HurtWash ”You will not be killed, is that not good enough?”",0
Bitch really said city girls better than megan 🤯😂😂💀,0
people who dont do anything fun and always ruin the mood when people are drinking and shit i hope u go to hell u fucking whore yalla byee,1
"@lacerci65 She is simply hideous! Good Lord, when you put her next to First Lady Melania, you can really see how butt ugly she is. Scary as heck😳",1
megan rapinoe as a hot athlete activates lesbian brain but megan rapinoe as an agitator activates dyke brain,1
Y’all...things have been so shitty. And I was worn and tired and hopeless. I had some sensory overload at the dyke march yesterday and almost didn’t go to World Pride today...but I did. And I danced for nearly 10 hrs. And I felt home. And joy. And hope. Photo by @photomixedtapes https://t.co/vW6hBn69sk,0
Peter Thiel will always be a fucking bitch.,0
@tokyosouul u have a dirty mouth .,0
//normally I just sigh and let this stuff go without saying a word but this genuinely pisses me off. People can’t even accept important figures in our nation’s history. We live in such a bitch made generation. Everyone has to get offended over everything... https://t.co/t7Dkoi8ws4,0
Why my heart get so hurt like fuck bitch get it together.,0
"@MissNizi My cousin lived in a neighborhood in Sugarland Texas, you could get fined for having a dirty car in yard..",0
this fucking bitch beside me thinks my boss likes her better than me 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 fuck off ahslynn,0
Go get you a bank roll don’t worry bout these skank hoes,1
Minecraft can not be killed. ! . . From with Love ! . . … https://t.co/U8mLwECwi0 https://t.co/Rt5fgFQsMK,0
Anna needs to fuck off and do one the fucking bitch. She should couple up with the footballer so he can ping crosses into her 7ft 9 ass the fucking prick #LoveIsland,1
@imHewie @JoesHub you fucking whore,1
This bitch calling herself China doll... Looking more like a China dog... Bitch look like a slant eyed Pug. GTFOH,1
@3L3V3NTH And what's with that butt ugly dress?,0
@KKallDay36 @iRunNewJerz 😂😂😂😂😂 that dyke wild af https://t.co/2jiwy9kBQn,1
2 things I don’t need: a bitch and her problems 💯💯,1
my boyfriend wonders why i’m so protective over him &amp; it’s only cus i’m butt ugly,0
"I complain about Starbucks and not even 24 hours later im here 
I’m a whore for corporate America https://t.co/bZtVqkZCax",0
Whoever just bought these to put it on resale YOUR MOMS A FUCKING WHORE WTF BRO https://t.co/mtIoqU7sP4,1
@iSchlakman @AndrewYang Disagreeing with you doesn't mean spreading fear and hatred and it doesn't mean one is deserving of death. You're apologizing for terrorism; do you deserve to be killed?,0
i hate latinos agringados wtf is “latinx” bitch ill kill u,1
I’m a white man’s whore https://t.co/E8SYvfqEK9,0
"#P_A Expert Strategist: Shiro has been shown to have the ability to instantly devise a plan whenever he was cornered. Such as, when he was about to be killed by Kuroh Yatogami the first time they met.",0
"""Damian youre the reason why Amelia is like this"" i am NOT the reason why your fucking child, the one YOU should be regulating , is an annoying sassy little fucking bitch all the time. i am COMPLETELY TIRED of being nice to amelia because of numerous reasons",1
@AFAKESMlLE AND HE WAS HER AGE AND FUCKING HOT SHES A FUCKING WHORE,1
exo sweeties i’m so sorry i’m so sorry that a ugly ass bitch like this would even https://t.co/mkxKbVtAfn,1
@carlitoblu you're more likely to get a tapeworm from steak. very few if any animals that parasitize humans live in bug guts and they would be killed by cooking anyway.,0
Urban Dictionary: skank ho https://t.co/3O4jUZeZjF,1
No majestic creature would let a skank like this near them 🖕🏼😂 https://t.co/19zHusfg88,1
can i say dyke on weverse,0
"これ、下水道も｢日本語音声/英語字幕｣だと、｢Oh wow. You scream like a fucking whore.
Kind of a turn on to be honest.｣にはならない…？直訳だとどうなるのか楽しみ～😇",1
"""why they snappin like this... what the fuck is goin on?? how many rappers in this bitch???"" LMFAOOOOO",0
"#ROHBITW In/near #NewYork? 10 #cats need help. Scheduled to be killed today,noon they only have tonight&amp;maybe you Visit them @NYCDEATHROWCATS FREE transport-states near NY&amp;FREE medical care if you #adopt #foster Reserve them-212-788-4000 They'd love to watch the action w/you",0
@SteelDad Fucking whore.,1
Women With Camel Toe To Drool Over https://t.co/D7ydNs94Lu,1
i had a dream I ran into my high school boyfriend while wearing my dyke hat and then kept talking about my girlfriend which is honestly EXACTLY how that interaction would go were it to happen in real life,0
"@cIdblooded ""IT'S UP ALREAAADY,"" he's shouting so that he can hear.

    ""I THOUGHT ABOUT YOUR DICK AND IT'S AS HARD AS A ROCK,""

Fucking bitch.
He's going to be the brattiest shit he's ever had to listen to.",1
"RATED SPG

1) lips, eyes
2) tangina/fuck/bitch/sksksksksk
3) bed at 3 AM
4) nah
5) none
6) my dumbass friends 😂
7)2 years ago
8) none
9) empi/tequila
10)Nope 

Fave this and i'll send the q's",0
@artsyvalkyrie yOU CANT RESIST FLOOD ESCAPE WITH ME WHORE,1
"Thread
Begins: ""Next up was my case, a SEVERELY disabled elderly asylum seeker who had escaped torture by his govt in Central America. I wish I could give all the details -short version is he was probably going to be killed by medical neglect if we didn’t get him out"" https://t.co/sJVPR1UYet",0
im a dirty fucking liar and it took me like an hour to get up after my nap so ill just stream tomorrow......................... i have the day off so i got more time for it,0
this bitch always rude on this tv show  https://t.co/L3fUhtJs0r,1
